code,tickers,name,industry
KIMS.NS,KIMS.NS,KRISHNA INSTITUTE OF MEDICAL S,Health Services
APLLTD.NS,APLLTD.NS,ALEMBIC PHARMACEUTICALS LTD.,Health Technology
BIKAJI.NS,BIKAJI.NS,BIKAJI FOODS INTERNATIONAL LIM,Consumer Non-Durables
AFFLE.NS,AFFLE.NS,AFFLE (INDIA) LTD,Technology Services
ASTERDM.NS,ASTERDM.NS,ASTER DM HEALTHCARE LTD.,Health Services
GSPL.NS,GSPL.NS,GUJARAT STATE PETRO LTD,Utilities
ITI.NS,ITI.NS,ITI LIMITED,Communications
TRITURBINE.NS,TRITURBINE.NS,TRIVENI TURBINE LTD,Producer Manufacturing
JWL.NS,JWL.NS,JUPITER WAGONS LIMITED,Producer Manufacturing
JINDALSAW.NS,JINDALSAW.NS,JINDAL SAW LTD.,Non-Energy Minerals
CYIENT.NS,CYIENT.NS,CYIENT LTD,Commercial Services
DEVYANI.NS,DEVYANI.NS,DEVYANI INTERNATIONAL LIMITED,Consumer Services
RAMCOCEM.NS,RAMCOCEM.NS,THE RAMCO CEMENTS LIMITED,Non-Energy Minerals
KIOCL.NS,KIOCL.NS,KIOCL LTD,Non-Energy Minerals
ELGIEQUIP.NS,ELGIEQUIP.NS,ELGI EQUIPMENTS LTD.,Producer Manufacturing
AMBER.NS,AMBER.NS,AMBER ENTERPRISES (I) LTD,Producer Manufacturing
CASTROLIND.NS,CASTROLIND.NS,CASTROL INDIA LTD.,Energy Minerals
NEULANDLAB.NS,NEULANDLAB.NS,NEULAND LABORATORIES LTD.,Health Technology
IRCON.NS,IRCON.NS,IRCON INTERNATIONAL LTD,Industrial Services
KPIL.NS,KPIL.NS,KALPATARU PROJECT INT LTD,Industrial Services
JUBLPHARMA.NS,JUBLPHARMA.NS,JUBILANT PHARMOVA LTD,Health Technology
FIVESTAR.NS,FIVESTAR.NS,FIVE-STAR BUSINESS FINANCE LTD,Finance
KAJARIACER.NS,KAJARIACER.NS,KAJARIA CERAMICS LTD,Producer Manufacturing
WELCORP.NS,WELCORP.NS,WELSPUN CORP LTD,Producer Manufacturing
WOCKPHARMA.NS,WOCKPHARMA.NS,WOCKHARDT LTD.,Health Technology
VINATIORGA.NS,VINATIORGA.NS,VINATI ORGANICS LTD,Process Industries
CHAMBLFERT.NS,CHAMBLFERT.NS,CHAMBAL FERTILIZERS LTD,Process Industries
AADHARHFC.NS,AADHARHFC.NS,AADHAR HOUSING FINANCE L,Finance
AKZOINDIA.NS,AKZOINDIA.NS,AKZO NOBEL INDIA LIMITED,Process Industries
NCC.NS,NCC.NS,NCC LTD,Consumer Durables
JAIBALAJI.NS,JAIBALAJI.NS,JAI BALAJI INDUSTRIES LTD.,Non-Energy Minerals
VGUARD.NS,VGUARD.NS,V-GUARD INDUSTRIES LTD.,Producer Manufacturing
SIGNATURE.NS,SIGNATURE.NS,SIGNATUREGLOBAL (INDIA) LIMITE,Finance
RELAXO.NS,RELAXO.NS,RELAXO FOOT LTD.,Consumer Non-Durables
IIFL.NS,IIFL.NS,IIFL FINANCE LTD,Finance
CONCORDBIO.NS,CONCORDBIO.NS,CONCORD BIOTECH LIMITED,Commercial Services
BBTC.NS,BBTC.NS,BOMBAY BURMAH TRADING CORP.LTD,Consumer Non-Durables
FINPIPE.NS,FINPIPE.NS,FINOLEX INDUSTRIES LTD,Producer Manufacturing
JBMA.NS,JBMA.NS,JBM AUTO LTD,Producer Manufacturing
CHALET.NS,CHALET.NS,CHALET HOTELS LIMITED,Consumer Services
CENTURYPLY.NS,CENTURYPLY.NS,CENTURY PLYBOARDS (I) LTD.,Producer Manufacturing
BLUEDART.NS,BLUEDART.NS,BLUE DART EXPRESS LTD.,Transportation
ASTRAZEN.NS,ASTRAZEN.NS,ASTRAZENECA PHARMA,Health Technology
CIEINDIA.NS,CIEINDIA.NS,CIE AUTOMOTIVE INDIA LIMITED,Producer Manufacturing
SCHNEIDER.NS,SCHNEIDER.NS,SCHNEIDER ELECTRIC INFRA,Distribution Services
AARTIIND.NS,AARTIIND.NS,AARTI INDUSTRIES LTD.,Process Industries
FINCABLES.NS,FINCABLES.NS,FINOLEX CABLES LTD,Producer Manufacturing
TECHNOE.NS,TECHNOE.NS,TECHNO ELEC & ENG CO. LTD,Industrial Services
GESHIP.NS,GESHIP.NS,THE GE SHPG.LTD,Transportation
HFCL.NS,HFCL.NS,HFCL LTD,Electronic Technology
CELLO.NS,CELLO.NS,CELLO WORLD LTD,Consumer Durables
JYOTHYLAB.NS,JYOTHYLAB.NS,JYOTHY LABS LIMITED,Consumer Non-Durables
KARURVYSYA.NS,KARURVYSYA.NS,KARUR VYSYA BANK LTD,Finance
NEWGEN.NS,NEWGEN.NS,NEWGEN SOFTWARE TECH LTD,Technology Services
ERIS.NS,ERIS.NS,ERIS LIFESCIENCES LTD,Health Technology
GRSE.NS,GRSE.NS,GARDEN REACH SHIPBUILDERS & EN,Producer Manufacturing
LMW.NS,LMW.NS,LMW LTD,Producer Manufacturing
KFINTECH.NS,KFINTECH.NS,KFIN TECHNOLOGIES LTD,Technology Services
PTCIL.NS,PTCIL.NS,PTC INDUSTRIES LTD,Producer Manufacturing
CGCL.NS,CGCL.NS,CAPRI GLOBAL CAPITAL LTD,Finance
BATAINDIA.NS,BATAINDIA.NS,BATA INDIA LTD.,Consumer Non-Durables
NHIT.NS,NHIT.NS,NATIONAL HIGHWAYS INFRA TRUST,Miscellaneous
TRIDENT.NS,TRIDENT.NS,TRIDENT LTD.,Process Industries
ASAHIINDIA.NS,ASAHIINDIA.NS,ASAHI INDIA GLASS LTD,Consumer Durables
WAAREERTL.NS,WAAREERTL.NS,WAAREE RENEWABLE TECHNOLOGIES,Utilities
APTUS.NS,APTUS.NS,APTUS VALUE HOUSING FINANCE IN,Finance
RRKABEL.NS,RRKABEL.NS,R R KABEL LIMITED,Producer Manufacturing
TBOTEK.NS,TBOTEK.NS,TBO TEK LTD,Technology Services
SOBHA.NS,SOBHA.NS,SOBHA,Finance
SOBHAPP.NS,SOBHAPP.NS,SOBHA LIMITED,Finance
SOBHAPP.E1.NS,SOBHAPP.E1.NS,SOBHA RS.5.00 PPD UP,Finance
BLS.NS,BLS.NS,BLS INTERNATIONAL SERVICES LTD,Technology Services
DOMS.NS,DOMS.NS,DOMS INDUSTRIES LTD,Producer Manufacturing
ZENTEC.NS,ZENTEC.NS,ZEN TECHNOLOGIES LTD.,Technology Services
UTIAMC.NS,UTIAMC.NS,UTI ASSET MNGMT CO LTD,Finance
BEML.NS,BEML.NS,BEML LTD,Producer Manufacturing
SONATSOFTW.NS,SONATSOFTW.NS,SONATA SOFTWARE LTD,Technology Services
AFCONS.NS,AFCONS.NS,AFCONS INFRASTRUCTURE LIMITED,Industrial Services
ANANDRATHI.NS,ANANDRATHI.NS,ANAND RATHI WEALTH LTD,Finance
NAVINFLUOR.NS,NAVINFLUOR.NS,NAVIN FLUORINE INT. LTD,Process Industries
DEEPAKFERT.NS,DEEPAKFERT.NS,DEEPAK FERTILISERS & PETROCHEM,Process Industries
RKFORGE.NS,RKFORGE.NS,RAMKRISHNA FORGINGS LTD.,Producer Manufacturing
RPOWER.NS,RPOWER.NS,RELIANCE POWER LTD.,Utilities
PGEL.NS,PGEL.NS,PG ELECTROPLAST LTD,Electronic Technology
DCMSHRIRAM.NS,DCMSHRIRAM.NS,DCM SHRIRAM LTD,Producer Manufacturing
KIRLOSBROS.NS,KIRLOSBROS.NS,KIRLOSKAR BROTHERS LTD.,Producer Manufacturing
TITAGARH.NS,TITAGARH.NS,TITAGARH RAIL SYSTEMS LTD,Producer Manufacturing
KIRLOSENG.NS,KIRLOSENG.NS,KIRLOSKAR OIL ENGINES LTD.,Producer Manufacturing
CLEAN.NS,CLEAN.NS,CLEAN SCIENCE AND TECHNOLOGY L,Process Industries
CUBEINVIT.NS,CUBEINVIT.NS,CUBE HIGHWAYS TRUST,Miscellaneous
PCBL.NS,PCBL.NS,PCBL LTD,Process Industries
ZENSARTECH.NS,ZENSARTECH.NS,ZENSAR TECHNOLOGIES LTD,Technology Services
INDGN.NS,INDGN.NS,INDEGENE LIMITED,Commercial Services
RAINBOW.NS,RAINBOW.NS,RAINBOW CHILDRENS MED LTD,Health Services
SARDAEN.NS,SARDAEN.NS,SARDA ENERGY & MIN LTD,Non-Energy Minerals
NAVA.NS,NAVA.NS,NAVA LIMITED,Utilities
SWANENERGY.NS,SWANENERGY.NS,SWAN ENERGY LTD,Utilities
ACE.NS,ACE.NS,ACTION CONSTRUCTION EQUIPMENT,Producer Manufacturing
HBLPOWER.NS,HBLPOWER.NS,HBL POWER SYSTEMS LTD.,Producer Manufacturing
IEX.NS,IEX.NS,INDIAN ENERGY EXC LTD,Finance
BSOFT.NS,BSOFT.NS,BIRLASOFT LIMITED,Technology Services
REDINGTON.NS,REDINGTON.NS,REDINGTON LTD,Distribution Services
CAPLIPOINT.NS,CAPLIPOINT.NS,CAPLIN POINT LAB LTD.,Health Technology
VOLTAMP.NS,VOLTAMP.NS,VOLTAMP TRANSFORMERS LTD.,Producer Manufacturing
SANOFI.NS,SANOFI.NS,SANOFI INDIA LTD,Health Technology
FINEORG.NS,FINEORG.NS,FINE ORGANIC INDUSTRIES LIMITE,Process Industries
GRINFRA.NS,GRINFRA.NS,G R INFRAPROJECTS LTD,Industrial Services
IFCI.NS,IFCI.NS,IFCI LTD,Finance
NETWEB.NS,NETWEB.NS,NETWEB TECHNOLOGIES INDIA LIMI,Electronic Technology
WELSPUNLIV.NS,WELSPUNLIV.NS,WELSPUN LIVING LTD,Consumer Non-Durables
CREDITACC.NS,CREDITACC.NS,CREDITACCESS GRAMEEN LTD,Finance
PVRINOX.NS,PVRINOX.NS,PVR INOX LTD,Consumer Services
GRAVITA.NS,GRAVITA.NS,GRAVITA INDIA LTD.,Non-Energy Minerals
INDIAMART.NS,INDIAMART.NS,INDIAMART INTERMESH LIMITED,Retail Trade
IWEL.NS,IWEL.NS,INOX WIND ENERGY LTD,Utilities
ECLERX.NS,ECLERX.NS,ECLERX SERVICES LTD.,Commercial Services
EIDPARRY.NS,EIDPARRY.NS,EID PARRY INDIA LTD,Process Industries
SPLPETRO.NS,SPLPETRO.NS,SUPREME PETROCHEM LTD,Process Industries
TARIL.NS,TARIL.NS,TRANS & RECTI. LTD,Producer Manufacturing
STAR.NS,STAR.NS,STRIDES PHARMA SCIENCE LIMITED,Health Technology
RITES.NS,RITES.NS,RITES LTD,Commercial Services
TTML.NS,TTML.NS,TATA TELESERV(MAHARASTRA),Communications
NSLNISP.NS,NSLNISP.NS,NMDC STEEL LTD,Non-Energy Minerals
GODREJAGRO.NS,GODREJAGRO.NS,GODREJ AGROVET LIMITED,Process Industries
KSB.NS,KSB.NS,KSB LTD,Producer Manufacturing
VTL.NS,VTL.NS,VARDHMAN TEXTILES LTD,Process Industries
MGL.NS,MGL.NS,MAHANAGAR GAS LIMITED,Utilities
TEGA.NS,TEGA.NS,TEGA INDUSTRIES LIMITED,Distribution Services
JMFINANCIL.NS,JMFINANCIL.NS,JM FINANCIAL LTD.,Finance
MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM FINANCE LTD,Finance
SWSOLAR.NS,SWSOLAR.NS,STRLNG & WIL REN ENE LTD,Industrial Services
GRANULES.NS,GRANULES.NS,GRANULES INDIA LTD.,Health Technology
AAVAS.NS,AAVAS.NS,AAVAS FINANCIERS LIMITED,Finance
LTFOODS.NS,LTFOODS.NS,LT FOODS LTD.,Process Industries
GPIL.NS,GPIL.NS,GODAWARI POWER & ISPAT LTD.,Non-Energy Minerals
CUB.NS,CUB.NS,CITY UNION BANK LTD,Finance
OLECTRA.NS,OLECTRA.NS,OLECTRA GREENTECH LTD,Consumer Durables
DATAPATTNS.NS,DATAPATTNS.NS,DATA PATTERNS INDIA LTD,Electronic Technology
MARKSANS.NS,MARKSANS.NS,MARKSANS PHARMA LTD.,Health Technology
RAILTEL.NS,RAILTEL.NS,RAILTEL CORPORATION OF INDIA L,Communications
PRAJIND.NS,PRAJIND.NS,PRAJ INDUSTRIES LTD.,Industrial Services
AKUMS.NS,AKUMS.NS,AKUMS DRUGS AND PHARMA L,Health Technology
ELECON.NS,ELECON.NS,ELECON ENGINEERING CO.LTD.,Producer Manufacturing
GLS.NS,GLS.NS,GLENMARK LIFE SCIENCE LTD,Health Technology
INGERRAND.NS,INGERRAND.NS,INGERSOLL-RAND (INDIA) LTD.,Producer Manufacturing
UJJIVANSFB.NS,UJJIVANSFB.NS,UJJIVAN SMALL FINANC BANK,Finance
USHAMART.NS,USHAMART.NS,USHA MARTIN LTD.,Producer Manufacturing
REDTAPE.NS,REDTAPE.NS,REDTAPE LIMITED,Retail Trade
NUVOCO.NS,NUVOCO.NS,NUVOCO VISTAS CORP LTD,Non-Energy Minerals
HONASA.NS,HONASA.NS,HONASA CONSUMER LTD,Retail Trade
MINDACORP.NS,MINDACORP.NS,MINDA CORPORATION LTD,Producer Manufacturing
GENUSPOWER.NS,GENUSPOWER.NS,GENUS POWER INFRASTRUCTURES LT,Electronic Technology
ZYDUSWELL.NS,ZYDUSWELL.NS,ZYDUS WELLNESS LTD,Consumer Non-Durables
IIFLSEC.NS,IIFLSEC.NS,IIFL SECURITIES LIMITED,Finance
BALRAMCHIN.NS,BALRAMCHIN.NS,BALRAMPUR CHINI MILLS LTD.,Process Industries
JPPOWER.NS,JPPOWER.NS,JAIPRAKASH POWER VENTURES LIMI,Utilities
INDIGRID.NS,INDIGRID.NS,INDIA GRID TRUST,Finance
PRUDENT.NS,PRUDENT.NS,PRUDENT CORP ADV SER LTD,Finance
RHIM.NS,RHIM.NS,RHI MAGNESITA INDIA LTD,Producer Manufacturing
MAHSCOOTER.NS,MAHSCOOTER.NS,MAHSCOOTER - DEP SETT,Producer Manufacturing
WESTLIFE.NS,WESTLIFE.NS,WESTLIFE FOODWORLD LTD,Consumer Services
CRAFTSMAN.NS,CRAFTSMAN.NS,CRAFTSMAN AUTOMATION LTD,Producer Manufacturing
TTKPRESTIG.NS,TTKPRESTIG.NS,TTK PRESTIGE LTD,Consumer Durables
MMTC.NS,MMTC.NS,MMTC LTD,Distribution Services
ZEEL.NS,ZEEL.NS,ZEE ENTERTAINMENT ENT LTD,Consumer Services
RELINFRA.NS,RELINFRA.NS,RELIANCE INFRASTRUCTURE LTD.,Utilities
TIPSMUSIC.NS,TIPSMUSIC.NS,TIPS MUSIC LTD,Consumer Services
HAPPSTMNDS.NS,HAPPSTMNDS.NS,HAPPIEST MINDS TECHNOLOGIES LI,Technology Services
JUBLINGREA.NS,JUBLINGREA.NS,JUBILANT INGREVIA LIMITED,Process Industries
GMDCLTD.NS,GMDCLTD.NS,GUJARAT MINERAL DEV CORP,Distribution Services
CANFINHOME.NS,CANFINHOME.NS,CAN FIN HOMES LTD,Finance
AETHER.NS,AETHER.NS,AETHER INDUSTRIES LTD,Process Industries
BENGALASM.NS,BENGALASM.NS,BENGAL & ASSAM COMPANY LTD.,Consumer Durables
INDIACEM.NS,INDIACEM.NS,INDIA CEMENTS LTD.,Non-Energy Minerals
ALOKINDS.NS,ALOKINDS.NS,ALOK INDUSTRIES LTD.,Process Industries
KPIGREEN.NS,KPIGREEN.NS,KPI GREEN ENERGY LIMITED,Utilities
BECTORFOOD.NS,BECTORFOOD.NS,MRS. BECTORS FOOD SPECIALITIES,Consumer Non-Durables
CEATLTD.NS,CEATLTD.NS,CEAT LTD.,Consumer Durables
JSWHL.NS,JSWHL.NS,JSW HOLDINGS LTD,Finance
METROPOLIS.NS,METROPOLIS.NS,METROPOLIS HEALTHCARE LTD,Health Services
J_KBANK.NS,J_KBANK.NS,J & K BANK LTD.,Finance
SYMPHONY.NS,SYMPHONY.NS,SYMPHONY LIMITED,Producer Manufacturing
ELANTAS.NS,ELANTAS.NS,ELANTAS BECK INDIA LTD.,Process Industries
RAYMOND.NS,RAYMOND.NS,RAYMOND LTD,Process Industries
SAFARI.NS,SAFARI.NS,SAFARI INDUSTRIES (INDIA) LTD.,Consumer Durables
ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYL AMINES CHEM. LTD,Process Industries
ENGINERSIN.NS,ENGINERSIN.NS,ENGINEERS INDIA LTD.,Industrial Services
HAPPYFORGE.NS,HAPPYFORGE.NS,HAPPY FORGINGS LTD,Producer Manufacturing
EUREKAFORB.NS,EUREKAFORB.NS,EUREKA FORBES LTD,Consumer Durables
WABAG.NS,WABAG.NS,VA TECH WABAG LTD,Industrial Services
QUESS.NS,QUESS.NS,QUESS CORP LIMITED,Commercial Services
GALAXYSURF.NS,GALAXYSURF.NS,GALAXY SURFACTANTS LIMITED,Consumer Non-Durables
JKTYRE.NS,JKTYRE.NS,JK TYRE & INDUSTRIES LTD,Consumer Durables
SAMMAANCAP.NS,SAMMAANCAP.NS,SAMMAAN CAPITAL LIMITED,Finance
VESUVIUS.NS,VESUVIUS.NS,VESUVIUS INDIA LTD.,Non-Energy Minerals
CHOICEIN.NS,CHOICEIN.NS,CHOICE INTERNATIONAL LTD.,Commercial Services
KIRLFER.NS,KIRLFER.NS,KIRLOSKAR FERROUS INDUSTRIES L,Non-Energy Minerals
RBLBANK.NS,RBLBANK.NS,RBL BANK LTD,Finance
KIRLPNU.NS,KIRLPNU.NS,KIRLOSKAR PNEUMATIC COM L,Producer Manufacturing
MAPMYINDIA.NS,MAPMYINDIA.NS,C.E. INFO SYSTEMS LTD,Commercial Services
EDELWEISS.NS,EDELWEISS.NS,EDELWEISS FIN SERV LTD,Finance
SAPPHIRE.NS,SAPPHIRE.NS,SAPPHIRE FOODS INDIA LTD,Consumer Services
PURVA.NS,PURVA.NS,PURAVANKARA LIMITED,Finance
HOMEFIRST.NS,HOMEFIRST.NS,HOME FIRST FINANCE COMPANY IND,Finance
INTELLECT.NS,INTELLECT.NS,INTELLECT DESIGN ARENA,Technology Services
GRAPHITE.NS,GRAPHITE.NS,GRAPHITE INDIA LTD,Process Industries
ELECTCAST.NS,ELECTCAST.NS,ELECTROSTEEL CASTINGS LTD.,Non-Energy Minerals
IONEXCHANG.NS,IONEXCHANG.NS,ION EXCHANGE (INDIA) LTD,Producer Manufacturing
INOXINDIA.NS,INOXINDIA.NS,INOX INDIA LTD,Producer Manufacturing
VIJAYA.NS,VIJAYA.NS,VIJAYA DIAGNOSTIC CEN LTD,Health Services
BAJAJELEC.NS,BAJAJELEC.NS,BAJAJ ELECTRICALS LTD.,Consumer Durables
SCI.NS,SCI.NS,SHIPPING CORPORATION OF INDIA,Transportation
TANLA.NS,TANLA.NS,TANLA PLATFORMS LIMITED,Technology Services
SAREGAMA.NS,SAREGAMA.NS,SAREGAMA INDIA LTD.,Consumer Services
RTNINDIA.NS,RTNINDIA.NS,RATTANINDIA ENT LTD,Commercial Services
FORCEMOT.NS,FORCEMOT.NS,FORCE MOTORS LTD.,Consumer Durables
ISGEC.NS,ISGEC.NS,ISGEC HEAVY ENGINEERING LTD.,Industrial Services
AZAD.NS,AZAD.NS,AZAD ENGINEERING LTD,Producer Manufacturing
ESABINDIA.NS,ESABINDIA.NS,ESAB INDIA LTD,Producer Manufacturing
GANESHHOUC.NS,GANESHHOUC.NS,GANESH HOUSING CORPORATION LTD,Consumer Durables
ARVIND.NS,ARVIND.NS,ARVIND LTD.,Process Industries
PNGJL.NS,PNGJL.NS,P N GADGIL JEWELLERS LIMITED,Retail Trade
JUSTDIAL.NS,JUSTDIAL.NS,JUSTDIAL LTD.,Technology Services
PRSMJOHNSN.NS,PRSMJOHNSN.NS,PRISM JOHNSON LTD,Non-Energy Minerals
ITDCEM.NS,ITDCEM.NS,ITD CEMENTATION INDIA LTD,Industrial Services
GRWRHITECH.NS,GRWRHITECH.NS,GARWARE HI-TECH FILMS LIMITED,Process Industries
SANSERA.NS,SANSERA.NS,SANSERA ENGINEERING LIMITED,Producer Manufacturing
ROUTE.NS,ROUTE.NS,ROUTE MOBILE LTD,Communications
CHENNPETRO.NS,CHENNPETRO.NS,CHENNAI PETROLEUM CORPORATION,Energy Minerals
JKLAKSHMI.NS,JKLAKSHMI.NS,JK LAKSHMI CEMENT LTD.,Non-Energy Minerals
LATENTVIEW.NS,LATENTVIEW.NS,LATENT VIEW ANALYTICS LTD,Commercial Services
AURIONPRO.NS,AURIONPRO.NS,AURIONPRO SOLUTIONS LTD.,Technology Services
TCI.NS,TCI.NS,TRANSPORT CORPN OF INDIA,Transportation
GPPL.NS,GPPL.NS,GUJARAT PIPAVAV PORT LTD.,Transportation
RATEGAIN.NS,RATEGAIN.NS,RATEGAIN TRAVEL TECHN LTD,Technology Services
TIMETECHNO.NS,TIMETECHNO.NS,TIME TECHNOPLAST LTD.,Process Industries
ABDL.NS,ABDL.NS,ALLIED BLEND N DISTILS L,Consumer Non-Durables
POWERMECH.NS,POWERMECH.NS,POWER MECH PROJECTS LTD.,Industrial Services
LEMONTREE.NS,LEMONTREE.NS,LEMON TREE HOTELS LTD,Consumer Services
EPIGRAL.NS,EPIGRAL.NS,EPIGRAL LIMITED,Process Industries
SFL.NS,SFL.NS,SHEELA FOAM LIMITED,Process Industries
MAXESTATES.NS,MAXESTATES.NS,MAX ESTATES LTD,Finance
CERA.NS,CERA.NS,CERA SANITARYWARE LTD.,Consumer Durables
RENUKA.NS,RENUKA.NS,SHREE RENUKA SUGARS LTD.,Process Industries
PGHL.NS,PGHL.NS,PROCTER & GAMBLE HEALTH L,Health Technology
TRIVENI.NS,TRIVENI.NS,TRIVENI ENGG. & INDS. LTD,Process Industries
SBFC.NS,SBFC.NS,SBFC FINANCE LTD,Finance
BIRLACORPN.NS,BIRLACORPN.NS,BIRLA CORPORATION LTD.,Non-Energy Minerals
GNFC.NS,GNFC.NS,GUJ NAR VAL FER & CHEM L,Process Industries
JLHL.NS,JLHL.NS,JUPITER LIFE LINE HOSPITALS LI,Health Services
SHRIPISTON.NS,SHRIPISTON.NS,SHRIRAM PIST. & RING LTD,Producer Manufacturing
SYRMA.NS,SYRMA.NS,SYRMA SGS TECHNOLOGY LIMITED,Electronic Technology
SENCO.NS,SENCO.NS,SENCO GOLD LTD,Consumer Durables
RUSTOMJEE.NS,RUSTOMJEE.NS,KEYSTONE REALTORS LIMITED,Finance
CCL.NS,CCL.NS,CCL PRODUCTS (INDIA) LTD.,Consumer Non-Durables
RCF.NS,RCF.NS,RASHTRIYA CHEMICALS & FER,Process Industries
PARADEEP.NS,PARADEEP.NS,PARADEEP PHOSPHATES LIMITED,Process Industries
SHAKTIPUMP.NS,SHAKTIPUMP.NS,SHAKTI PUMPS (I) LTD,Producer Manufacturing
MASTEK.NS,MASTEK.NS,MASTEK LTD,Technology Services
CAMPUS.NS,CAMPUS.NS,CAMPUS ACTIVEWEAR LIMITED,Consumer Non-Durables
INA.NS,INA.NS,INSOLATION ENERGY LIMITED,Electronic Technology
ASKAUTOLTD.NS,ASKAUTOLTD.NS,ASK AUTOMOTIVE LTD,Producer Manufacturing
DBREALTY.NS,DBREALTY.NS,VALOR ESTATE LIMITED,Finance
THOMASCOOK.NS,THOMASCOOK.NS,THOMAS COOK (INDIA) LTD,Finance
FDC.NS,FDC.NS,FDC LTD.,Health Technology
NATIONSTD.NS,NATIONSTD.NS,NATIONAL STANDARD (INDIA) LTD.,Finance
BBOX.NS,BBOX.NS,BLACK BOX LTD,Technology Services
TEXRAIL.NS,TEXRAIL.NS,TEXMACO RAIL & ENG. LTD.,Producer Manufacturing
NETWORK18.NS,NETWORK18.NS,NETWORK18 MEDIA & INV LTD,Consumer Services
BLUEJET.NS,BLUEJET.NS,BLUE JET HEALTHCARE LIMITED,Health Technology
MAHSEAMLES.NS,MAHSEAMLES.NS,MAHARASHTRA SEAMLESS LTD,Non-Energy Minerals
HMT.NS,HMT.NS,HMT LTD.,Producer Manufacturing
HGINFRA.NS,HGINFRA.NS,H.G.INFRA ENGINEERING LTD,Industrial Services
CMSINFO.NS,CMSINFO.NS,CMS INFO SYSTEMS LTD,Finance
ACI.NS,ACI.NS,ARCHEAN CHEMICAL IND LTD,Process Industries
DIACABS.NS,DIACABS.NS,DIAMOND POWER INFRASTRUCTURE L,Producer Manufacturing
HEG.NS,HEG.NS,HEG LTD.,Electronic Technology
E2E.NS,E2E.NS,E2E NETWORKS LTD,Technology Services
TVSSCS.NS,TVSSCS.NS,TVS SUPPLY CHAIN SOLUTIONS LIM,Transportation
AMIORG.NS,AMIORG.NS,AMI ORGANICS LTD,Health Technology
EPL.NS,EPL.NS,EPL LIMITED,Process Industries
KAMAHOLD.NS,KAMAHOLD.NS,KAMA HOLDINGS LIMITED,Process Industries
GMRP_UI.NS,GMRP_UI.NS,GMR POW AND URBAN INFRA L,Industrial Services
STARCEMENT.NS,STARCEMENT.NS,STAR CEMENT LTD,Producer Manufacturing
LLOYDSENGG.NS,LLOYDSENGG.NS,LLOYDS ENGG WORK LTD,Industrial Services
BGDL.NS,BGDL.NS,BHARAT GLOBAL DEVELOPERS LIMIT,Consumer Durables
VMART.NS,VMART.NS,VMART RETAIL LTD,Retail Trade
RELIGARE.NS,RELIGARE.NS,RELIGARE ENTER. LTD.,Finance
KTKBANK.NS,KTKBANK.NS,KARNATAKA BANK LTD,Finance
KNRCON.NS,KNRCON.NS,KNR CONSTRU LTD.,Industrial Services
SHILPAMED.NS,SHILPAMED.NS,SHILPA MEDICARE LTD,Health Technology
GSFC.NS,GSFC.NS,GUJ STATE FERT & CHEM LTD,Process Industries
SUNTECK.NS,SUNTECK.NS,SUNTECK REALTY LTD.,Finance
ANURAS.NS,ANURAS.NS,ANUPAM RASAYAN INDIA LTD,Health Technology
PNCINFRA.NS,PNCINFRA.NS,PNC INFRATECH LIMITED,Industrial Services
BALUFORGE.NS,BALUFORGE.NS,BALU FORGE INDUSTRIES LIMITED,Producer Manufacturing
GARFIBRES.NS,GARFIBRES.NS,GARWARE TECH FIBRES LTD,Producer Manufacturing
VARROC.NS,VARROC.NS,VARROC ENGINEERING LTD.,Producer Manufacturing
PROTEAN.NS,PROTEAN.NS,PROTEAN EGOV TECHNOLOGIES LIMI,Technology Services
AVANTIFEED.NS,AVANTIFEED.NS,AVANTI FEEDS LTD.,Process Industries
EQUITASBNK.NS,EQUITASBNK.NS,EQUITAS SMALL FIN BNK LTD,Finance
SPICEJET.NS,SPICEJET.NS,SPICEJET LTD.,Transportation
MEDPLUS.NS,MEDPLUS.NS,MEDPLUS HEALTH SERV LTD,Retail Trade
INFIBEAM.NS,INFIBEAM.NS,INFIBEAM AVENUES LTD,Commercial Services
GALLANTT.NS,GALLANTT.NS,GALLANTT ISPAT LIMITED,Non-Energy Minerals
INDIGOPNTS.NS,INDIGOPNTS.NS,INDIGO PAINTS LIMITED,Process Industries
EMIL.NS,EMIL.NS,ELECTRONICS MART INDIA LIMITED,Retail Trade
JKPAPER.NS,JKPAPER.NS,JK PAPER LTD.,Process Industries
RAJESHEXPO.NS,RAJESHEXPO.NS,RAJESH EXPORTS LTD,Consumer Durables
CHEMPLASTS.NS,CHEMPLASTS.NS,CHEMPLAST SANMAR LIMITED,Process Industries
PDSL.NS,PDSL.NS,PDS LTD,Consumer Non-Durables
SUNDARMHLD.NS,SUNDARMHLD.NS,SUNDARAM FINANCE HOLD LTD,Finance
ARVINDFASN.NS,ARVINDFASN.NS,ARVIND FASHIONS LIMITED,Retail Trade
RTNPOWER.NS,RTNPOWER.NS,RATTANINDIA POWER LTD,Utilities
ICIL.NS,ICIL.NS,INDO COUNT INDUSTRIES LTD,Process Industries
LXCHEM.NS,LXCHEM.NS,LAXMI ORGANIC INDUS LTD,Process Industries
MAHLIFE.NS,MAHLIFE.NS,MAHINDRA LIFESPACE DEVELOPERS,Finance
EMUDHRA.NS,EMUDHRA.NS,EMUDHRA LIMITED,Technology Services
